"acceptance_id","priority","layer","module","title","requirement_ids","suggested_automation","story_ids","operation_ids","test_files","evidence_refs","execution_class","candidate_status","external_candidate_ref","external_executed_at","external_evidence_refs"
"AT-REV-002","P0_BLOCKER","CONTRACT_API_DASHBOARD","WALLET_ENTRY_PAGE","钱包流水保持可扩展分页合同","M16-US-02;M16-US-03;REV-02","API_DASHBOARD_AUTOMATED","M16-US-01;M16-US-02;M16-US-03","addStaffTaskNote;escalateStaffTask;listAdminWalletEntries","tests/m16-us-01-review-remediation-contract.spec.ts;tests/m16-us-02-api-resilience.spec.ts;tests/m16-us-03-dashboard-consistency.spec.ts","evidence/P0/M16-US-02/summary.md;evidence/P0/M16-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REV-003","P0_BLOCKER","API_AUDIT","STANDARD_TARGET_ERROR","非法路径参数进入统一错误和审计","M16-US-02;REV-03","API_AUTOMATED","M16-US-02","listAdminWalletEntries","tests/m16-us-02-api-resilience.spec.ts","evidence/P0/M16-US-02/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REV-004","P0_BLOCKER","API_DB_FAULT_INJECTION","IDEMPOTENCY_FINALIZATION_RECOVERY","业务提交后幂等完成失败可恢复","M16-US-02;REV-03","API_DB_FAULT_INJECTION_AUTOMATED","M16-US-02;M23-US-04","listAdminWalletEntries","tests/m16-us-02-api-resilience.spec.ts","evidence/P0/M16-US-02/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REV-005","P0_HIGH","DASHBOARD_COMPONENT_E2E","LATEST_REQUEST_RECOVERY","切换对象与请求失败不污染界面","M16-US-03;REV-04","DASHBOARD_AUTOMATED","M16-US-03","listAdminWalletEntries","tests/m16-us-03-dashboard-consistency.spec.ts","evidence/P0/M16-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REV-006","P0_HIGH","ENGINEERING_GATE","API_DASHBOARD_QUALITY_GATE","共享类型与规范门禁阻止合同漂移","M16-US-04;REV-04","CI_AUTOMATED","M16-US-04;M23-US-09","none","tests/m16-us-04-quality-gates.spec.ts","evidence/P0/M16-US-04/summary.md;evidence/P0/M23-US-09/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-BOT-REV-001","P0_BLOCKER","BOT_DISCORD_COMPONENT","PRIVATE_CHANNEL_RUNTIME_EFFECTS","私密订单频道运行时真实应用计划与面板置顶","M17-US-02;BOT-REV-01;AT-CHN-001;AT-ONB-003","BOT_DISCORD_COMPONENT_AUTO_AND_UAT","M17-US-01;M17-US-02;M17-US-09;M20-US-09","none","tests/m17-us-01-bot-review-contract.spec.ts;tests/m17-us-02-private-channel-adapter.spec.ts;tests/m17-us-09-release-audit.spec.ts;tests/m20-us-09-discord-side-effects.spec.ts","evidence/P0/M17-US-09/summary.md;evidence/P0/M20-US-09/summary.md","EXTERNAL_E2E","PASSED","git:a07814637ca31a66b3b65bb69bac5d5945ab2111","2026-08-06T19:02:59.728Z","evidence/P0/external/AT-BOT-REV-001/result.md;evidence/P0/external/AT-BOT-REV-001/discord-channel-uat.json"
"AT-BOT-REV-002","P0_BLOCKER","BOT_RUNTIME","CRITICAL_READINESS_BARRIER","Bot 只在关键初始化完成后就绪","M17-US-03;BOT-REV-02;AT-REC-004","BOT_RUNTIME_AUTO_AND_RESTART_UAT","M17-US-03;M17-US-09;M20-US-13","none","tests/m17-us-03-bot-readiness.spec.ts;tests/m17-us-09-release-audit.spec.ts;tests/m20-us-13-runtime-cleanup.spec.ts","evidence/P0/M17-US-09/summary.md;evidence/P0/M20-US-13/summary.md","EXTERNAL_E2E","PASSED","git:a07814637ca31a66b3b65bb69bac5d5945ab2111","2026-08-06T18:59:30.207Z","evidence/P0/external/AT-BOT-REV-002/result.md;evidence/P0/external/AT-BOT-REV-002/readiness-restart-uat.json"
"AT-BOT-REV-003","P0_BLOCKER","BOT_API_ADAPTER","ACTOR_TRANSPORT_FAILURE_BOUNDARY","Bot Actor 与 API 输送边界一致且失败关闭","M17-US-05;BOT-REV-03;ACCESS-02","BOT_API_ADAPTER_AUTOMATED","M17-US-05;M17-US-09;M20-US-10;M20-US-13;M20-US-15;M23-US-08","none","tests/m17-us-05-bot-transport.spec.ts;tests/m17-us-09-release-audit.spec.ts;tests/m20-us-10-interaction-reliability.spec.ts;tests/m20-us-13-runtime-cleanup.spec.ts;tests/m20-us-15-module-boundaries.spec.ts","evidence/P0/M17-US-09/summary.md;evidence/P0/M20-US-10/summary.md;evidence/P0/M20-US-13/summary.md;evidence/P0/M20-US-15/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-BOT-REV-004","P0_HIGH","BOT_ARCHITECTURE","FEATURE_BOUNDARY_AND_ROUTE_REACHABILITY","Bot 功能边界和 Discord 组件路由可达","M17-US-06;M17-US-07;M17-US-08;BOT-REV-04","BOT_ARCHITECTURE_AND_HANDLER_AUTOMATED","M17-US-06;M17-US-07;M17-US-08;M17-US-09;M20-US-06;M20-US-10;M20-US-13;M20-US-15;M23-US-08","checkGiftAffordability;createOrderGiftRequest","tests/m17-us-06-service-center-api-split.spec.ts;tests/m17-us-07-service-center-features.spec.ts;tests/m17-us-08-handler-behavior.spec.ts;tests/m17-us-09-release-audit.spec.ts;tests/m20-us-06-gift-component-protocol.spec.ts;tests/m20-us-10-interaction-reliability.spec.ts;tests/m20-us-13-runtime-cleanup.spec.ts;tests/m20-us-15-module-boundaries.spec.ts","evidence/P0/M17-US-09/summary.md;evidence/P0/M20-US-06/summary.md;evidence/P0/M20-US-10/summary.md;evidence/P0/M20-US-13/summary.md;evidence/P0/M20-US-15/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-BOT-REV-005","P0_HIGH","ENGINEERING_GATE","BOT_QUALITY_GATE","Bot 规范与回归门禁阻止新退化","M17-US-04;M17-US-08;M17-US-09;BOT-REV-05","CI_AUTOMATED","M17-US-01;M17-US-04;M17-US-08;M17-US-09;M20-US-05;M20-US-13;M20-US-14;M20-US-15;M23-US-09","none","tests/m17-us-01-bot-review-contract.spec.ts;tests/m17-us-04-bot-quality-gates.spec.ts;tests/m17-us-08-handler-behavior.spec.ts;tests/m17-us-09-release-audit.spec.ts;tests/m20-us-05-discord-bot-remediation-contract.spec.ts;tests/m20-us-13-runtime-cleanup.spec.ts;tests/m20-us-14-production-copy.spec.ts;tests/m20-us-15-module-boundaries.spec.ts","evidence/P0/M17-US-09/summary.md;evidence/P0/M20-US-05/summary.md;evidence/P0/M20-US-13/summary.md;evidence/P0/M20-US-14/summary.md;evidence/P0/M20-US-15/summary.md;evidence/P0/M23-US-09/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-EXP-001","P0_BLOCKER","BOT_COPY_ENGINEERING_GATE","USER_VISIBLE_TRIAL_TERMINOLOGY","用户可见统一使用试音匹配术语","M18-US-01;M18-US-02;M18-US-05;EXP-01","BOT_COPY_AUTOMATED","M18-US-01;M18-US-02;M18-US-05;M18-US-08","closeOrderSelectionPool;createOrderSelectionPool;finalizeOrderSelectionPool;observeOrderSelectionReaction","tests/m18-us-01-discord-experience-contract.spec.ts;tests/m18-us-02-discord-experience-system.spec.ts;tests/m18-us-05-dispatch-trial-experience.spec.ts;tests/m18-us-08-release-audit.spec.ts","evidence/P0/M18-US-01/summary.md;evidence/P0/M18-US-02/summary.md;evidence/P0/M18-US-05/summary.md;evidence/P0/M18-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-EXP-002","P0_HIGH","BOT_DISCORD_VISUAL_COMPONENT","DENSITY_AND_EMBED_HIERARCHY","关键流程按风险使用一致视觉密度与信息层级","M18-US-01;M18-US-02;M18-US-03;M18-US-04;M18-US-05;M18-US-06;M18-US-07;EXP-02","BOT_COMPONENT_AUTO_AND_UAT","M18-US-01;M18-US-02;M18-US-03;M18-US-04;M18-US-05;M18-US-06;M18-US-07;M18-US-08","approveGiftRequest;cancelOrder;closeOrderSelectionPool;confirmOrder;createOrder;createOrderGiftRequest;createOrderSelectionPool;createOrderSupportRating;finalizeOrderSelectionPool;getOrder;getWelcomeDmContext;observeOrderSelectionReaction;previewOrderCancellation;rejectGiftRequest;setOrderReadiness;updateOrderRequirement","tests/m18-us-01-discord-experience-contract.spec.ts;tests/m18-us-02-discord-experience-system.spec.ts;tests/m18-us-03-onboarding-order-experience.spec.ts;tests/m18-us-03-welcome-dm-api.spec.ts;tests/m18-us-03-welcome-dm.spec.ts;tests/m18-us-04-order-panel-experience.spec.ts;tests/m18-us-05-dispatch-trial-experience.spec.ts;tests/m18-us-06-service-lifecycle-experience.spec.ts;tests/m18-us-07-support-risk-experience.spec.ts;tests/m18-us-08-release-audit.spec.ts","evidence/P0/M18-US-01/summary.md;evidence/P0/M18-US-02/summary.md;evidence/P0/M18-US-03/summary.md;evidence/P0/M18-US-04/summary.md;evidence/P0/M18-US-05/summary.md;evidence/P0/M18-US-06/summary.md;evidence/P0/M18-US-07/summary.md;evidence/P0/M18-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-EXP-003","P0_HIGH","BOT_DISCORD_RESPONSIVE_UAT","MOBILE_DESKTOP_SCANABILITY","老板、陪玩和客服在桌面与手机都能快速扫读和操作","M18-US-03;M18-US-04;M18-US-05;M18-US-06;M18-US-08;EXP-03","BOT_DISCORD_UAT","M18-US-03;M18-US-04;M18-US-05;M18-US-06;M18-US-08","closeOrderSelectionPool;confirmOrder;createOrder;createOrderSelectionPool;finalizeOrderSelectionPool;getOrder;getWelcomeDmContext;observeOrderSelectionReaction;setOrderReadiness;updateOrderRequirement","tests/m18-us-03-onboarding-order-experience.spec.ts;tests/m18-us-03-welcome-dm-api.spec.ts;tests/m18-us-03-welcome-dm.spec.ts;tests/m18-us-04-order-panel-experience.spec.ts;tests/m18-us-05-dispatch-trial-experience.spec.ts;tests/m18-us-06-service-lifecycle-experience.spec.ts;tests/m18-us-08-release-audit.spec.ts","evidence/P0/M18-US-03/summary.md;evidence/P0/M18-US-04/summary.md;evidence/P0/M18-US-05/summary.md;evidence/P0/M18-US-06/summary.md;evidence/P0/M18-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-EXP-004","P0_BLOCKER","BOT_WORKER_IDEMPOTENCY","LOW_NOISE_MESSAGE_UPDATES","高频状态变化原位更新且重试不刷屏","M18-US-05;M18-US-06;M18-US-07;M18-US-08;EXP-04","BOT_WORKER_AUTO_AND_RESTART_UAT","M18-US-05;M18-US-06;M18-US-07;M18-US-08;M23-US-08","approveGiftRequest;cancelOrder;closeOrderSelectionPool;confirmOrder;createOrderGiftRequest;createOrderSelectionPool;createOrderSupportRating;finalizeOrderSelectionPool;observeOrderSelectionReaction;previewOrderCancellation;rejectGiftRequest;setOrderReadiness","tests/m18-us-05-dispatch-trial-experience.spec.ts;tests/m18-us-06-service-lifecycle-experience.spec.ts;tests/m18-us-07-support-risk-experience.spec.ts;tests/m18-us-08-release-audit.spec.ts","evidence/P0/M18-US-05/summary.md;evidence/P0/M18-US-06/summary.md;evidence/P0/M18-US-07/summary.md;evidence/P0/M18-US-08/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-EXP-005","P0_BLOCKER","BOT_RISK_COPY_SECURITY","HIGH_RISK_FACTUAL_CLARITY","资金权限冲突和内部异常保持准确可恢复","M18-US-01;M18-US-02;M18-US-04;M18-US-07;EXP-05","BOT_ERROR_AUTOMATED_AND_UAT","M18-US-01;M18-US-02;M18-US-04;M18-US-07;M18-US-08;M23-US-08","approveGiftRequest;cancelOrder;createOrderGiftRequest;createOrderSupportRating;getOrder;previewOrderCancellation;rejectGiftRequest;updateOrderRequirement","tests/m18-us-01-discord-experience-contract.spec.ts;tests/m18-us-02-discord-experience-system.spec.ts;tests/m18-us-04-order-panel-experience.spec.ts;tests/m18-us-07-support-risk-experience.spec.ts;tests/m18-us-08-release-audit.spec.ts","evidence/P0/M18-US-01/summary.md;evidence/P0/M18-US-02/summary.md;evidence/P0/M18-US-04/summary.md;evidence/P0/M18-US-07/summary.md;evidence/P0/M18-US-08/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-EXP-006","P0_BLOCKER","API_RBAC","WELCOME_DM_LEAST_PRIVILEGE","迎新私信手动重发使用独立最小权限","M18-US-03;ACCESS-01;ACCESS-02;EXP-05","API_RBAC_AND_BOT_AUTO","M18-US-03","createOrder;getWelcomeDmContext;updateOrderRequirement","tests/m18-us-03-onboarding-order-experience.spec.ts;tests/m18-us-03-welcome-dm-api.spec.ts;tests/m18-us-03-welcome-dm.spec.ts","evidence/P0/M18-US-03/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-STATE-001","P0_BLOCKER","API_DB_CONTRACT","CUSTOMER_FREE_MULTI_PLAYER_READINESS","客户不参与 readiness 且全体有效陪玩决定开始","M19-US-01;M19-US-03;STATE-01","API_DB_AUTOMATED","M19-US-01;M19-US-02;M19-US-03;M19-US-05;M23-US-04","closeOrderSelectionPool;confirmOrder;createOrderSelectionPool;finalizeOrderSelectionPool;getAdminOrder;observeOrderSelectionReaction;requestOrderCompletion;setOrderReadiness","tests/m19-us-01-cross-role-state-contract.spec.ts;tests/m19-us-03-service-state-sync.spec.ts;tests/m19-us-05-projection-observability.spec.ts","evidence/P0/M19-US-01/summary.md;evidence/P0/M19-US-02/summary.md;evidence/P0/M19-US-03/summary.md;evidence/P0/M19-US-05/summary.md;evidence/P0/M23-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-STATE-002","P0_BLOCKER","API_OUTBOX_CONSUMER_MATRIX","ATOMIC_CROSS_ROLE_PROJECTION","业务事实与全部受影响消费者可恢复地收敛","M19-US-01;M19-US-02;M19-US-03;M19-US-04;STATE-02;STATE-03","API_DB_WORKER_DASHBOARD_AUTOMATED","M19-US-01;M19-US-02;M19-US-03;M19-US-04;M19-US-05;M23-US-08","approveGiftRequest;cancelOrder;claimStaffTask;closeOrderSelectionPool;confirmOrder;createOrderSelectionPool;createOrderStaffTask;finalizeOrderSelectionPool;getAdminOrder;observeOrderSelectionReaction;refundOrder;rejectGiftRequest;requestOrderCompletion;setOrderReadiness","tests/m19-us-01-cross-role-state-contract.spec.ts;tests/m19-us-03-service-state-sync.spec.ts;tests/m19-us-04-support-live-refresh.spec.ts;tests/m19-us-05-projection-observability.spec.ts","evidence/P0/M19-US-01/summary.md;evidence/P0/M19-US-02/summary.md;evidence/P0/M19-US-03/summary.md;evidence/P0/M19-US-04/summary.md;evidence/P0/M19-US-05/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-STATE-003","P0_HIGH","DASHBOARD_COMPONENT_E2E","SUPPORT_LIVE_QUERY_CONSISTENCY","客服工作台及时看到订单和任务最新事实","M19-US-01;M19-US-03;M19-US-04;STATE-03;STATE-05","DASHBOARD_AUTO_AND_UAT","M19-US-03;M19-US-04;M19-US-05;M23-US-08","approveGiftRequest;cancelOrder;claimStaffTask;confirmOrder;createOrderStaffTask;getAdminOrder;refundOrder;rejectGiftRequest;requestOrderCompletion;setOrderReadiness","tests/m19-us-03-service-state-sync.spec.ts;tests/m19-us-04-support-live-refresh.spec.ts;tests/m19-us-05-projection-observability.spec.ts","evidence/P0/M19-US-03/summary.md;evidence/P0/M19-US-04/summary.md;evidence/P0/M19-US-05/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-STATE-004","P0_BLOCKER","BOT_WORKER_IDEMPOTENCY","STAFF_COORDINATION_IN_PLACE_REFRESH","客服协同卡在状态值未变化时也更新内部进度","M19-US-02;M19-US-03;STATE-03;STATE-04","BOT_WORKER_AUTO_AND_RESTART_UAT","M19-US-02;M19-US-03;M19-US-05;M23-US-08","closeOrderSelectionPool;confirmOrder;createOrderSelectionPool;finalizeOrderSelectionPool;getAdminOrder;observeOrderSelectionReaction;requestOrderCompletion;setOrderReadiness","tests/m19-us-03-service-state-sync.spec.ts;tests/m19-us-05-projection-observability.spec.ts","evidence/P0/M19-US-02/summary.md;evidence/P0/M19-US-03/summary.md;evidence/P0/M19-US-05/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-STATE-005","P0_HIGH","OBSERVABILITY_UAT","PROJECTION_CONVERGENCE_AND_ALERTING","跨角色投影时效可度量且失败可发现","M19-US-04;M19-US-05;STATE-04;STATE-05","OBSERVABILITY_AUTO_AND_UAT","M19-US-04;M19-US-05;M23-US-08","approveGiftRequest;cancelOrder;claimStaffTask;createOrderStaffTask;refundOrder;rejectGiftRequest","tests/m19-us-04-support-live-refresh.spec.ts;tests/m19-us-05-projection-observability.spec.ts","evidence/P0/M19-US-04/summary.md;evidence/P0/M19-US-05/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-ACT-001","P0_BLOCKER","API_BOT_STATE_MATRIX","OWNER_CANCEL_ACTION_COVERAGE","老板在全部可操作非终态都能找到正确取消入口","M20-US-01;M20-US-02;M20-US-03;ACT-01;ACT-03","API_BOT_TABLE_DRIVEN","M20-US-01;M20-US-02;M20-US-03;M20-US-04","cancelOrder;createOrderStaffTask;getOrder;previewOrderCancellation","tests/m20-us-01-discord-action-contract.spec.ts;tests/m20-us-02-order-available-actions.spec.ts;tests/m20-us-03-discord-action-renderers.spec.ts;tests/m20-us-04-action-release-gate.spec.ts","evidence/P0/M20-US-01/summary.md;evidence/P0/M20-US-02/summary.md;evidence/P0/M20-US-03/summary.md;evidence/P0/M20-US-04/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ACT-002","P0_HIGH","BOT_DISCORD_COMPONENT","FIRST_USE_LABEL_AND_LAYOUT","首次使用者能理解按钮且屏幕层级稳定","M20-US-01;M20-US-03;ACT-02","BOT_COMPONENT_AUTO_AND_UAT","M20-US-01;M20-US-03;M20-US-04;M20-US-11;M20-US-14","cancelOrder;getOrder;previewOrderCancellation","tests/m20-us-01-discord-action-contract.spec.ts;tests/m20-us-03-discord-action-renderers.spec.ts;tests/m20-us-04-action-release-gate.spec.ts;tests/m20-us-11-privacy-copy.spec.ts;tests/m20-us-14-production-copy.spec.ts","evidence/P0/M20-US-01/summary.md;evidence/P0/M20-US-03/summary.md;evidence/P0/M20-US-04/summary.md;evidence/P0/M20-US-11/summary.md;evidence/P0/M20-US-14/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-ACT-003","P0_BLOCKER","API_BOT_SECURITY","ROLE_SCOPED_AVAILABLE_ACTIONS","客户、陪玩和客服只能看到并执行自己的写动作","M20-US-02;M20-US-03;ACT-01;ACT-03","API_BOT_SECURITY_AUTOMATED","M20-US-02;M20-US-03;M20-US-04;M20-US-07","cancelOrder;createOrderStaffTask;getOrder;previewOrderCancellation;setOrderReadiness","tests/m20-us-02-order-available-actions.spec.ts;tests/m20-us-03-discord-action-renderers.spec.ts;tests/m20-us-04-action-release-gate.spec.ts;tests/m20-us-07-stale-readiness.spec.ts","evidence/P0/M20-US-02/summary.md;evidence/P0/M20-US-03/summary.md;evidence/P0/M20-US-04/summary.md;evidence/P0/M20-US-07/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-ACT-004","P0_HIGH","BOT_ARCHITECTURE_UAT","RENDERER_ROUTE_AND_PAGINATION_CONVERGENCE","生产动作 renderer 与路由完整收敛","M20-US-03;M20-US-04;ACT-04","BOT_ARCHITECTURE_AUTO_AND_UAT","M20-US-03;M20-US-04;M20-US-08;M23-US-08","cancelOrder;finalizeOrderSelectionPool;getOrder;listOrderSelectionApplications;previewOrderCancellation","tests/m20-us-03-discord-action-renderers.spec.ts;tests/m20-us-04-action-release-gate.spec.ts;tests/m20-us-08-selection-pagination.spec.ts","evidence/P0/M20-US-03/summary.md;evidence/P0/M20-US-04/summary.md;evidence/P0/M20-US-08/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-MULTI-015","P0_BLOCKER","DASHBOARD_API_DB_WORKER","ORDER_SUPPORT_NOTE_RECOVERY","客服在原权限范围更正订单与席位备注且终态失败关闭","M10-US-03;ORD-04;AUD-02;FUND-06","DASHBOARD_API_DB_TRANSACTION","M10-US-03;M23-US-05","addAdminOrderParticipant;listAdminOrderParticipants;updateAdminOrderNote;updateAdminOrderParticipant;updateAdminOrderRequirementNote","tests/m10-us-03-api.spec.ts;tests/m10-us-03-postgres.spec.ts","evidence/P0/M10-US-03/summary.md;evidence/P0/M23-US-05/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REVIEW-001","P0_BLOCKER","API_DB_TRANSACTION","OPTIONAL_TARGET_SCOPED_REVIEWS","订单整体、有效陪玩和实际客服可独立且自愿评价","M21-US-02;REVIEW-01;REVIEW-02","API_DB_CONCURRENCY_AND_SECURITY","M21-US-01;M21-US-02;M21-US-05;M23-US-08","appendOrderExperienceReviewComment;createOrderExperienceRating;getOrderExperienceReview;publishOrderFiveStarReview","tests/m21-us-01-review-contract.spec.ts;tests/m21-us-02-order-experience-reviews.spec.ts;tests/m21-us-02-postgres.spec.ts;tests/m21-us-05-review-uat-harness.spec.ts","evidence/P0/M21-US-01/summary.md;evidence/P0/M21-US-02/summary.md;evidence/P0/M21-US-05/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-REVIEW-002","P0_HIGH","BOT_API_COMPONENT_UAT","LOW_FRICTION_REVIEW_CENTER","老板用很少点击完成评价且退出不丢分","M21-US-03;REVIEW-02;REVIEW-03","BOT_COMPONENT_AUTO_AND_DISCORD_UAT","M21-US-01;M21-US-03;M21-US-05;M23-US-08","appendOrderExperienceReviewComment;createOrderExperienceRating;getOrderExperienceReview;publishOrderFiveStarReview","tests/m21-us-01-review-contract.spec.ts;tests/m21-us-03-bot-review-center.spec.ts;tests/m21-us-05-review-uat-harness.spec.ts","evidence/P0/M21-US-01/summary.md;evidence/P0/M21-US-03/summary.md;evidence/P0/M21-US-05/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-REVIEW-003","P0_BLOCKER","API_WORKER_DISCORD_PRIVACY","EXPLICIT_FIVE_STAR_PUBLICATION","只有明确同意的五星安全快照进入好评频道","M21-US-04;REVIEW-04","PRIVACY_NEGATIVE_OUTBOX_AND_DISCORD_UAT","M21-US-01;M21-US-04;M21-US-05;M23-US-08","appendOrderExperienceReviewComment;createOrderExperienceRating;getOrderExperienceReview;publishOrderFiveStarReview","tests/m21-us-01-review-contract.spec.ts;tests/m21-us-04-five-star-broadcast.spec.ts;tests/m21-us-05-review-uat-harness.spec.ts","evidence/P0/M21-US-01/summary.md;evidence/P0/M21-US-04/summary.md;evidence/P0/M21-US-05/summary.md;evidence/P0/M23-US-08/summary.md","EXTERNAL_E2E","PENDING_EXTERNAL","","",""
"AT-REVIEW-004","P0_BLOCKER","API_DB_WORKER_REGRESSION","REVIEW_SIDE_EFFECT_ISOLATION","评价成功或失败均不改变订单与资金业务事实","M21-US-02;M21-US-03;M21-US-04;REVIEW-01;REVIEW-02;REVIEW-04","TRANSACTIONAL_REGRESSION_AND_AUDIT","M21-US-01;M21-US-02;M21-US-03;M21-US-04;M21-US-05;M23-US-08","appendOrderExperienceReviewComment;createOrderExperienceRating;getOrderExperienceReview;publishOrderFiveStarReview","tests/m21-us-01-review-contract.spec.ts;tests/m21-us-02-order-experience-reviews.spec.ts;tests/m21-us-02-postgres.spec.ts;tests/m21-us-03-bot-review-center.spec.ts;tests/m21-us-04-five-star-broadcast.spec.ts;tests/m21-us-05-review-uat-harness.spec.ts","evidence/P0/M21-US-01/summary.md;evidence/P0/M21-US-02/summary.md;evidence/P0/M21-US-03/summary.md;evidence/P0/M21-US-04/summary.md;evidence/P0/M21-US-05/summary.md;evidence/P0/M23-US-08/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-GIFT2-001","P0_BLOCKER","API_DB_TRANSACTION","STANDALONE_TRUSTED_RECIPIENT","独立送礼只接受同 Guild 有效陪玩","M22-US-02;GIFT2-01;GIFT2-03","API_DB_SECURITY","M22-US-01;M22-US-02;M22-US-03;M22-US-05;M22-US-06","checkStandaloneGiftAffordability;createStandaloneGiftRequest;getStandaloneGiftCenter","tests/m22-us-01-standalone-gift-contract.spec.ts;tests/m22-us-02-standalone-gift-api.spec.ts;tests/m22-us-02-standalone-gift-postgres.spec.ts;tests/m22-us-03-bot-gift-entry.spec.ts;tests/m22-us-03-gift-entry-postgres.spec.ts;tests/m22-us-03-guild-uat-harness.spec.ts;tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts","evidence/P0/M22-US-01/summary.md;evidence/P0/M22-US-02/summary.md;evidence/P0/M22-US-03/summary.md;evidence/P0/M22-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
"AT-GIFT2-002","P0_BLOCKER","API_DB_CONCURRENCY","STANDALONE_GIFT_FUNDS","余额不足与并发超支均零业务写入","M22-US-02;GIFT2-01;GIFT2-02","API_DB_CONCURRENCY","M22-US-01;M22-US-02;M22-US-03;M22-US-05;M22-US-06","checkStandaloneGiftAffordability;createStandaloneGiftRequest;getStandaloneGiftCenter","tests/m22-us-01-standalone-gift-contract.spec.ts;tests/m22-us-02-standalone-gift-api.spec.ts;tests/m22-us-02-standalone-gift-postgres.spec.ts;tests/m22-us-03-bot-gift-entry.spec.ts;tests/m22-us-03-gift-entry-postgres.spec.ts;tests/m22-us-03-guild-uat-harness.spec.ts;tests/m22-us-06-gift-assist-boundaries.spec.ts;tests/m22-us-06-gift-automation-gate.spec.ts;tests/m22-us-06-gift-bot-adapter.spec.ts;tests/m22-us-06-gift-entry-postgres.spec.ts;tests/m22-us-06-gift-fixture-contract.spec.ts;tests/m22-us-06-gift-lifecycle-postgres.spec.ts;tests/m22-us-06-gift-privacy-worker.spec.ts","evidence/P0/M22-US-01/summary.md;evidence/P0/M22-US-02/summary.md;evidence/P0/M22-US-03/summary.md;evidence/P0/M22-US-06/summary.md","AUTOMATED","COVERED_BY_REGRESSION","","",""
