"item_id","item_type","milestone","epic_id","title","user_value","scope","dependencies","owner_type","estimate_person_days","acceptance_criteria","definition_of_done","master_spec_sections","api_operation_ids","critical_path","parallel_track","scope_exclusions","requirement_ids","delivery_status","target_release","evidence_refs","test_refs"
"M15-US-08","USER_STORY","M15","EP-M15","员工账号完整管理","L4 可查看同 Guild 员工并安全完成 Discord Role 对账、授权、降级和会话撤销。","员工账号分页列表展示最近 Role 同步时间、观察 Role、错误、队列与待批准级别，并接入逐员工立即对账、首次提权双人确认、角色修正/降级和撤销会话 API。","M15-US-01","api_frontend_dashboard","4-7","仅 L4 step-up；立即对账进入持久化队列；首次 L3/L4 不得自批；不能移除最后所有者；变更撤销旧会话。","API、持久化对账、状态展示、权限、双人控制、组件和 E2E 通过。","主规格 M15 补充","listAdminStaffAccounts;reconcileStaffDiscordRole;approveStaffRoleElevation;updateStaffRole;revokeStaffSessions","yes","staff_account_management","不以 Discord Role 直接授权、不跨 Guild。","DOP-07;ACCESS-02","DONE","P0","DASH:m15-staff-access","AT-DOP-007;AT-DOP-008"
"M15-US-09","USER_STORY","M15","EP-M15","真实客服业务 E2E 与发布审计","QA 可复核现实售后、配置、客户、陪玩和员工治理路径且全量回归稳定。","用几十个测试订单覆盖老板取消、服务中联系客服、完成后退款、错账冲正、陪玩暂停、配置变更、资料修正和员工权限变更。","M15-US-02;M15-US-03;M15-US-04;M15-US-05;M15-US-06;M15-US-07;M15-US-08","qa_release","4-6","headed 模式可观察点击输入；测试数据可重跑；全部动作贴合客服日常且无 Dashboard Discord 发送。","目标 E2E、全量 E2E、API/数据库、typecheck、build 与证据通过；外部 UAT 未执行则明确保留。","主规格 M15 补充","none","yes","dashboard_support_release","不把自动化等同真实员工签署、不扩大到老板或陪玩个人操作。","DOP-01;ACCESS-02","DONE","P0","GATE:m15","AT-DOP-001;AT-DOP-002;AT-DOP-003;AT-DOP-004;AT-DOP-005;AT-DOP-006;AT-DOP-007;AT-DOP-008"
"EP-M16","EPIC","M16","EP-M16","API 与 Dashboard 审查整改","员工看到一致的 CAT/USD 金额，API 失败可恢复，Dashboard 不显示旧对象或卡死。","整改 main 代码审查发现的合同漂移、幂等完成、错误 envelope、Dashboard 请求竞态、共享 DTO 与工程门禁。","M15-US-09","product_tech_lead","10-16 (aggregate; do not sum with children)","除充值付款事实外默认 CAT；陪玩结算同时展示 CAT/USD；钱包流水分页；错误、幂等和请求状态可恢复。","四个 M16 Story 的合同、实现、回归与门禁一致。","主规格 M16 补充","addStaffTaskNote;escalateStaffTask;listAdminWalletEntries","yes","review_remediation","不改变业务状态机、权限矩阵、固定换算或建立第二账本。","REV-01;REV-02;REV-03;REV-04","DONE","P0","FLOW:m16-review-remediation","AT-REV-001;AT-REV-002;AT-REV-003;AT-REV-004;AT-REV-005;AT-REV-006"
"M16-US-01","USER_STORY","M16","EP-M16","审查整改合同与 RED 基线","产品、开发和 QA 对 CAT/USD、分页及质量整改边界形成一致合同。","同步主规格、AGENTS、backlog、OpenAPI、交互映射、验收、TODO 和镜像；冻结运行时后续 Story。","M15-US-09","product_architecture","2-3","除充值付款事实外默认 CAT；陪玩结算同时展示 CAT 与 USD；钱包流水保留分页 envelope；实际生产路由完整进入 OpenAPI。","合同 RED/GREEN、镜像、CSV/YAML 与证据通过；不声称运行时完成。","主规格 M16 补充","addStaffTaskNote;escalateStaffTask;listAdminWalletEntries","yes","contracts","不写运行时代码、迁移、lint 配置或伪造外部 UAT。","REV-01;REV-02","DONE","P0","CONTRACT:m16","AT-REV-001;AT-REV-002"
"M16-US-02","USER_STORY","M16","EP-M16","统一 API 错误与幂等恢复","客户端输入错误得到标准响应，已提交写入不会因幂等完成故障重复执行。","让 targetId 校验进入统一错误 envelope 与审计；业务提交、审计和幂等完成使用可恢复终态；钱包流水返回分页对象。","M16-US-01","api_data","3-5","targetId 校验进入统一错误 envelope；幂等完成失败可恢复；同 key 不重复业务写入；分页 items/nextCursor 与 OpenAPI 一致。","API、故障注入、PostgreSQL、审计、合同和回归测试通过。","主规格 M16 补充","listAdminWalletEntries","yes","api_resilience","不降低认证、权限、CSRF、step-up 或幂等要求。","REV-02;REV-03","DONE","P0","API:m16-secure-route","AT-REV-002;AT-REV-003;AT-REV-004"
"M16-US-03","USER_STORY","M16","EP-M16","Dashboard CAT 展示与请求一致性","员工始终看到当前对象和正确币种，失败后可恢复操作。","钱包与业务金额改为 CAT；充值保留 USD 输入；陪玩结算同时展示 CAT/USD；共享 latest-request 与 query/mutation 状态。","M16-US-02","frontend_dashboard","4-6","旧请求不得覆盖新客户；请求失败必须结束 busy/loading；钱包分页可继续加载；禁止 unknown 双重断言掩盖 currency/envelope。","组件、竞态、失败恢复、币种、分页、production build 与 E2E 通过。","主规格 M16 补充","listAdminWalletEntries","yes","dashboard_consistency","不由 Dashboard 计算余额、权限、对象 scope 或可配置汇率。","REV-01;REV-04","DONE","P0","DASH:m16-request-consistency","AT-REV-001;AT-REV-002;AT-REV-005"
"M16-US-04","USER_STORY","M16","EP-M16","共享 DTO 与工程质量门禁","团队能在提交前机械发现合同路由、类型和规范漂移。","建立共享 API DTO、route-contract parity、lint 与可执行格式门禁；新增代码复用分页、错误映射和请求状态基础设施。","M16-US-03","engineering_qa","3-5","共享 API DTO 覆盖钱包与错误 envelope；生产路由缺合同时 CI 失败；lint 门禁覆盖 API/Dashboard；超长新增文件和禁用规则需显式说明。","lint、typecheck、build、route parity、全量测试和 diff check 通过。","主规格 M16 补充","none","yes","quality_gate","不在本 Story 机械重写全部历史大模块或混入无关功能重构。","REV-04","DONE","P0","GATE:m16-quality","AT-REV-006"
"EP-M17","EPIC","M17","EP-M17","Bot 审查整改","Discord Bot 在不改变业务规则的前提下具备可验证的频道副作用、真实就绪状态、统一可恢复 API 边界和可维护模块。","修复订单面板置顶与启动就绪；统一 Actor/HTTP transport；建立 Bot 质量门禁；渐进拆分 service-center 和 interaction handlers；以行为与路由可达性测试收口。","M16-US-04","bot_tech_lead","12-18 (aggregate; do not sum with children)","频道副作用、Ready、Actor、API 错误、组件路由与质量门禁均有直接自动化证据；现有业务回归不退化。","九个 M17 Story 合同、实现、Bot 专项、全仓回归、Piece discovery 与真实 Guild UAT 证据一致。","主规格 M17 补充","none","yes","bot_review_remediation","不改变订单状态机、资金语义、权限矩阵或 API 业务规则。","BOT-REV-01;BOT-REV-02;BOT-REV-03;BOT-REV-04;BOT-REV-05","IN_PROGRESS","P0","FLOW:m17-bot-review-remediation","AT-BOT-REV-001;AT-BOT-REV-002;AT-BOT-REV-003;AT-BOT-REV-004;AT-BOT-REV-005"
"M17-US-01","USER_STORY","M17","EP-M17","Bot 整改合同与 RED 基线","产品、开发和 QA 对 Bot 审查问题、优先级、顺序和不变业务边界共享一致合同。","同步主规格、backlog、交互映射、验收、TODO 和镜像；记录频道、Ready、Actor、transport、门禁、拆分与测试 RED 基线。","M16-US-04","product_architecture","1-2","九个 Story 顺序、验收 ID、独立提交和外部 UAT 边界可追踪。","合同测试、双镜像一致与证据通过；不声称运行时完成。","主规格 M17 补充","none","yes","contracts","不写 Bot 运行时、不调整 API/Dashboard 或业务合同。","BOT-REV-01;BOT-REV-05","DONE","P0","CONTRACT:m17","AT-BOT-REV-001;AT-BOT-REV-005"
"M17-US-02","USER_STORY","M17","EP-M17","私密订单频道副作用收口","客户获得权限正确、面板置顶且可恢复的订单频道。","抽取频道适配器；运行时复用权限计划；完成 send/edit/pin/rename/cleanup/recover 及直接行为测试。","M17-US-01","bot_discord","1-2","面板真实 pin；客户不可管理；Bot 与允许客服可访问；失败清理且恢复不改状态或资金。","Bot 直接行为测试、typecheck、build、AT-CHN-001/AT-ONB-003 自动化候选通过。","主规格 M17 补充","none","yes","channel_runtime","不改订单创建、恢复、权限或资金 API 语义。","BOT-REV-01","DONE","P0","BOT:m17-private-channel","AT-BOT-REV-001;AT-CHN-001;AT-ONB-003"
"M17-US-03","USER_STORY","M17","EP-M17","Bot 启动 readiness barrier","部署系统不会在 Bot 关键配置与恢复未完成时误报可服务。","建立可测试初始化协调器；配置与 onboarding 优先；API health 纳入 barrier；Role reconciliation 转有界后台任务。","M17-US-02","bot_runtime","1-2","关键初始化前 health 503；完成后 200；非关键同步阻塞不影响主交互；终止信号立即退出 Ready。","deferred/failure/restart 测试、Bot typecheck/build 和 Piece discovery 通过。","主规格 M17 补充","none","yes","runtime_readiness","不改 API/Worker 健康或 Job 业务语义。","BOT-REV-02;OPS-01","DONE","P0","BOT:m17-readiness","AT-BOT-REV-002;AT-REC-004"
"M17-US-04","USER_STORY","M17","EP-M17","Bot lint、format 与专项门禁","团队在提交前机械发现 Bot 规范退化。","将 apps/bot/src 纳入 ESLint/Prettier；新增 test:bot 与 quality:bot；格式化作为独立机械变更。","M17-US-03","engineering_qa","1-2","Bot lint 0 error、warning 不增长；全源码 format check；专项测试清单可重生。","quality:bot、typecheck、build 和全量测试通过。","主规格 M17 补充","none","yes","quality_gate","不在格式化提交中改变行为或重构模块。","BOT-REV-05","DONE","P0","GATE:m17-bot-quality","AT-BOT-REV-005"
"M17-US-05","USER_STORY","M17","EP-M17","Actor Context 与 BotApiTransport","所有 Bot API 调用使用一致、可超时、可追踪的信任与错误边界。","统一 Guild Actor builder、headers、幂等键、JSON envelope、request ID、网络/超时/非 JSON 错误与 fetch 注入；迁移现有 client。","M17-US-04","bot_platform","2-3","不构造空 Guild Actor；全部 client 共用 transport；错误语义一致且保留 request ID。","transport/client/DM 边界测试、Bot 门禁和相关回归通过。","主规格 M17 补充","none","yes","bot_transport","不改变服务端身份解析、scope、权限或业务响应。","BOT-REV-03;ACCESS-02","DONE","P0","BOT:m17-transport","AT-BOT-REV-003"
"M17-US-06","USER_STORY","M17","EP-M17","Service Center API 类型与 client 拆分","Bot API 适配层按功能清晰组织且不与 Discord 展示混合。","将 service-center 中 API DTO 与 client 按 orders/profile/gifts/selection 拆分；使用临时 re-export 保持调用端稳定。","M17-US-05","bot_refactor","1-2","API client 不构造 Discord component 或文案；旧 import 在迁移期可编译；无行为变化。","characterization、client、Bot 门禁与全量回归通过。","主规格 M17 补充","none","yes","service_center_api_split","不修改 API 路由、DTO 字段或业务合同。","BOT-REV-04","DONE","P0","BOT:m17-api-split","AT-BOT-REV-004"
"M17-US-07","USER_STORY","M17","EP-M17","Service Center 展示与路由拆分","Bot 订单、Profile、礼物与选秀展示可独立维护和验证。","按 feature 提取 messages、actions 和 custom-id routes；构建时校验 Discord 限制；renderer 不再分散读取 process.env。","M17-US-06","bot_refactor","2-3","custom ID 生成/解析成对；展示无环境全局副作用；各 feature 行为与文案回归不变。","feature 专项、Bot 门禁、build 和全量回归通过。","主规格 M17 补充","none","yes","service_center_feature_split","不为追求行数机械拆文件、不改文案或交互语义。","BOT-REV-04","DONE","P0","BOT:m17-feature-split","AT-BOT-REV-004"
"M17-US-08","USER_STORY","M17","EP-M17","Interaction Handler 瘦身与行为测试","Discord 组件始终有可达 handler，且交互回应顺序和错误恢复可靠。","按 order/profile/gift/support/selection 拆分 handler；共享 acknowledgement/error reply；建立组件—路由可达性和真实 handler 行为测试。","M17-US-07","bot_discord_qa","2-3","每个可用 custom ID 有唯一路由；API 前 acknowledgement；错误 ephemeral 且含 request ID；不依赖源码字符串证明运行时。","handler 行为、route reachability、Bot 门禁、Piece discovery 与全量回归通过。","主规格 M17 补充","none","yes","handler_refactor","不改用户可见流程、API 授权或幂等语义。","BOT-REV-04;BOT-REV-05","DONE","P0","BOT:m17-handler-split","AT-BOT-REV-004;AT-BOT-REV-005"
"M17-US-09","USER_STORY","M17","EP-M17","Bot 回归、真实 Guild UAT 与发布审计","QA 可复核 Bot 修复、重启、权限、组件和错误恢复在真实 Discord 一致。","运行 quality:bot、build、全量测试、Piece discovery；执行频道 pin/权限/恢复、重启 readiness、DM 边界、失效组件和多候选 UAT。","M17-US-08","qa_release","1-2","自动化无退化；真实 Guild 证据可复核；外部未验证项不冒充完成。","全量门禁、验收矩阵、证据、TODO 与真实 Guild 签署一致。","主规格 M17 补充","none","yes","bot_release_gate","没有外部 UAT 不声称发布完成。","BOT-REV-01;BOT-REV-02;BOT-REV-03;BOT-REV-04;BOT-REV-05","IN_PROGRESS","P0","GATE:m17","AT-BOT-REV-001;AT-BOT-REV-002;AT-BOT-REV-003;AT-BOT-REV-004;AT-BOT-REV-005"
"EP-M18","EPIC","M18","EP-M18","Discord 情绪化体验与信息层级","客户、陪玩与客服在 Discord 中获得有黑猫品牌辨识度、兼具情绪价值与扫读效率的服务体验。","统一用户可见术语、视觉密度、文案 token、Embed 层级、横幅使用、组件语义与真实 Guild UAT。","M17-US-08","bot_product_design","12-18 (aggregate; do not sum with children)","用户可见禁用术语清零；关键流程达到分层密度目标；同一事实可扫读；高频更新不刷屏；低风险可亲切、高风险保持直白。","八个 M18 Story 的合同、实现、专项测试、全量回归、原创资产与真实 Guild 多视角证据一致。","主规格 M18 补充","none","yes","discord_emotional_experience","不改变订单状态机、资金语义、权限矩阵、Actor Context 或统一 API 业务规则；不复制竞品或游戏官方素材。","EXP-01;EXP-02;EXP-03;EXP-04;EXP-05","IN_PROGRESS","P0","FLOW:m18-discord-experience","AT-EXP-001;AT-EXP-002;AT-EXP-003;AT-EXP-004;AT-EXP-005"
